MCS_Index,Distance,SNR
qam_M64_R67,156,5.80433472887558
qam_M64_R67,160,6.247006108735
qam_M64_R67,160,5.80433472887558
qam_M64_R67,164,6.247006108735
qam_M64_R67,164,5.80433472887558
qam_M64_R67,168,6.247006108735
qam_M64_R67,168,5.80433472887558
qam_M64_R67,172,6.247006108735
qam_M64_R67,172,5.80433472887558
qam_M64_R67,176,6.247006108735
qam_M64_R67,176,5.80433472887558
qam_M64_R67,180,6.247006108735
qam_M64_R67,180,5.80433472887558
qam_M64_R67,184,6.247006108735
qam_M64_R67,184,5.80433472887558
qam_M64_R67,188,6.247006108735
qam_M64_R67,188,5.80433472887558
qam_M64_R67,192,6.247006108735
qam_M64_R67,192,5.80433472887558
qam_M64_R67,196,6.247006108735
qam_M64_R67,196,5.80433472887558
qam_M64_R67,200,6.247006108735
qam_M64_R67,200,5.80433472887558
qam_M64_R67,204,6.247006108735
qam_M64_R67,204,5.80433472887558
qam_M64_R67,208,6.247006108735
qam_M64_R67,208,5.80433472887558
qam_M64_R67,212,6.247006108735
qam_M64_R67,212,5.80433472887558
qam_M64_R67,216,6.247006108735
qam_M64_R67,216,5.80433472887558
qam_M64_R67,220,6.247006108735
qam_M64_R67,220,5.80433472887558
qam_M64_R67,224,6.247006108735
qam_M64_R67,224,5.80433472887558
qam_M64_R67,228,6.247006108735
qam_M64_R67,228,5.80433472887558
qam_M64_R67,232,6.247006108735
qam_M64_R67,232,5.80433472887558
qam_M64_R67,236,6.247006108735
qam_M64_R67,236,5.80433472887558
qam_M64_R67,240,6.247006108735
qam_M64_R67,240,5.80433472887558
qam_M64_R67,244,6.247006108735
qam_M64_R67,244,5.80433472887558
qam_M64_R67,248,6.247006108735
qam_M64_R67,248,5.80433472887558
qam_M64_R67,252,6.247006108735
qam_M64_R67,252,5.80433472887558
qam_M64_R67,256,6.247006108735
qam_M64_R67,256,5.80433472887558
qam_M64_R67,260,6.247006108735
qam_M64_R67,260,5.80433472887558
qam_M64_R67,264,6.247006108735
qam_M64_R67,264,5.80433472887558
qam_M64_R67,268,6.247006108735
qam_M64_R67,268,5.80433472887558
qam_M64_R67,272,6.247006108735
qam_M64_R67,272,5.80433472887558
qam_M64_R67,276,6.247006108735
qam_M64_R67,276,5.80433472887558
qam_M64_R67,280,6.247006108735
qam_M64_R67,280,5.80433472887558
qam_M64_R67,284,6.247006108735
qam_M64_R67,284,5.80433472887558
qam_M64_R67,288,6.247006108735
qam_M64_R67,288,5.80433472887558
qam_M64_R67,292,6.247006108735
qam_M64_R67,292,5.80433472887558
qam_M64_R67,296,6.247006108735
qam_M64_R67,296,5.80433472887558
qam_M64_R75,100,5.69691257561014
qam_M64_R75,100,5.06370737043894
qam_M64_R75,104,5.69691257561014
qam_M64_R75,104,5.06370737043894
qam_M64_R75,108,5.69691257561014
qam_M64_R75,108,5.06370737043894
qam_M64_R75,112,5.69691257561014
qam_M64_R75,112,5.06370737043894
qam_M64_R75,116,5.69691257561014
qam_M64_R75,116,5.06370737043894
qam_M64_R75,120,5.69691257561014
qam_M64_R75,120,5.06370737043894
qam_M64_R75,124,5.69691257561014
qam_M64_R75,124,5.06370737043894
qam_M64_R75,128,5.69691257561014
qam_M64_R75,128,5.06370737043894
qam_M64_R75,132,5.69691257561014
qam_M64_R75,132,5.06370737043894
qam_M64_R75,136,5.69691257561014
qam_M64_R75,136,5.06370737043894
qam_M64_R75,140,5.69691257561014
qam_M64_R75,140,5.06370737043894
qam_M64_R75,144,5.69691257561014
qam_M64_R75,144,5.06370737043894
qam_M64_R75,148,5.69691257561014
qam_M64_R75,148,5.06370737043894
qam_M64_R75,152,5.69691257561014
qam_M64_R75,152,5.06370737043894
qam_M64_R75,156,5.69691257561014
qam_M64_R75,156,5.06370737043894
qam_M64_R75,160,5.69691257561014
qam_M64_R75,160,5.06370737043894
qam_M64_R75,164,5.69691257561014
qam_M64_R75,164,5.06370737043894
qam_M64_R75,168,5.69691257561014
qam_M64_R75,168,5.06370737043894
qam_M64_R75,172,5.69691257561014
qam_M64_R75,172,5.06370737043894
qam_M64_R75,176,5.69691257561014
qam_M64_R75,176,5.06370737043894
qam_M64_R75,180,5.69691257561014
qam_M64_R75,180,5.06370737043894
qam_M64_R75,184,5.69691257561014
qam_M64_R75,184,5.06370737043894
qam_M64_R75,188,5.69691257561014
qam_M64_R75,188,5.06370737043894
qam_M64_R75,192,5.69691257561014
qam_M64_R75,192,5.06370737043894
qam_M64_R75,196,5.69691257561014
qam_M64_R75,196,5.06370737043894
qam_M64_R75,200,5.69691257561014
qam_M64_R75,200,5.06370737043894
qam_M64_R75,204,5.69691257561014
qam_M64_R75,204,5.06370737043894
qam_M64_R75,208,5.69691257561014
qam_M64_R75,208,5.06370737043894
qam_M64_R75,212,5.69691257561014
qam_M64_R75,212,5.06370737043894
qam_M64_R75,216,5.69691257561014
qam_M64_R75,216,5.06370737043894
qam_M64_R75,220,5.69691257561014
qam_M64_R75,220,5.06370737043894
qam_M64_R75,224,5.69691257561014
qam_M64_R75,224,5.06370737043894
qam_M64_R75,228,5.69691257561014
qam_M64_R75,228,5.06370737043894
qam_M64_R75,232,5.69691257561014
qam_M64_R75,232,5.06370737043894
qam_M64_R75,236,5.69691257561014
qam_M64_R75,236,5.06370737043894
qam_M64_R75,240,5.69691257561014
qam_M64_R75,240,5.06370737043894
qam_M64_R75,244,5.69691257561014
qam_M64_R75,244,5.06370737043894
qam_M64_R75,248,5.69691257561014
qam_M64_R75,248,5.06370737043894
qam_M64_R75,252,5.69691257561014
qam_M64_R75,252,5.06370737043894
qam_M64_R75,256,5.69691257561014
qam_M64_R75,256,5.06370737043894
qam_M64_R75,260,5.69691257561014
qam_M64_R75,260,5.06370737043894
qam_M64_R75,264,5.69691257561014
qam_M64_R75,264,5.06370737043894
qam_M64_R75,268,5.69691257561014
qam_M64_R75,268,5.06370737043894
qam_M64_R75,272,5.69691257561014
qam_M64_R75,272,5.06370737043894
qam_M64_R75,276,5.69691257561014
qam_M64_R75,276,5.06370737043894
qam_M64_R75,280,5.69691257561014
qam_M64_R75,280,5.06370737043894
qam_M64_R75,284,5.69691257561014
qam_M64_R75,284,5.06370737043894
qam_M64_R75,288,5.69691257561014
qam_M64_R75,288,5.06370737043894
qam_M64_R75,292,5.69691257561014
qam_M64_R75,292,5.06370737043894
qam_M64_R75,296,5.69691257561014
qam_M64_R75,296,5.06370737043894
qam_M256_R50,100,6.2855048452647
qam_M256_R50,100,6.79548977361456
qam_M256_R50,104,6.2855048452647
qam_M256_R50,104,6.79548977361456
qam_M256_R50,108,6.2855048452647
qam_M256_R50,108,6.79548977361456
qam_M256_R50,112,6.2855048452647
qam_M256_R50,112,6.79548977361456
qam_M256_R50,116,6.2855048452647
qam_M256_R50,116,6.79548977361456
qam_M256_R50,120,6.2855048452647
qam_M256_R50,120,6.79548977361456
qam_M256_R50,124,6.2855048452647
qam_M256_R50,124,6.79548977361456
qam_M256_R50,128,6.2855048452647
qam_M256_R50,128,6.79548977361456
qam_M256_R50,132,6.2855048452647
qam_M256_R50,132,6.79548977361456
qam_M256_R50,136,6.2855048452647
qam_M256_R50,136,6.79548977361456
qam_M256_R50,140,6.2855048452647
qam_M256_R50,140,6.79548977361456
qam_M256_R50,144,6.2855048452647
qam_M256_R50,144,6.79548977361456
qam_M256_R50,148,6.2855048452647
qam_M256_R50,148,6.79548977361456
qam_M256_R50,152,6.2855048452647
qam_M256_R50,152,6.79548977361456
qam_M256_R50,156,6.2855048452647
qam_M256_R50,156,6.79548977361456
qam_M256_R50,160,6.2855048452647
qam_M256_R50,160,6.79548977361456
qam_M256_R50,164,6.2855048452647
qam_M256_R50,164,6.79548977361456
qam_M256_R50,168,6.2855048452647
qam_M256_R50,168,6.79548977361456
qam_M256_R50,172,6.2855048452647
qam_M256_R50,172,6.79548977361456
qam_M256_R50,176,6.2855048452647
qam_M256_R50,176,6.79548977361456
qam_M256_R50,180,6.2855048452647
qam_M256_R50,180,6.79548977361456
qam_M256_R50,184,6.2855048452647
qam_M256_R50,184,6.79548977361456
qam_M256_R50,188,6.2855048452647
qam_M256_R50,188,6.79548977361456
qam_M256_R50,192,6.2855048452647
qam_M256_R50,192,6.79548977361456
qam_M256_R50,196,6.2855048452647
qam_M256_R50,196,6.79548977361456
qam_M256_R50,200,6.2855048452647
qam_M256_R50,200,6.79548977361456
qam_M256_R50,204,6.2855048452647
qam_M256_R50,204,6.79548977361456
qam_M256_R50,208,6.2855048452647
qam_M256_R50,208,6.79548977361456
qam_M256_R50,212,6.2855048452647
qam_M256_R50,212,6.79548977361456
qam_M256_R50,216,6.2855048452647
qam_M256_R50,216,6.79548977361456
qam_M256_R50,220,6.2855048452647
qam_M256_R50,220,6.79548977361456
qam_M256_R50,224,6.2855048452647
qam_M256_R50,224,6.79548977361456
qam_M256_R50,228,6.2855048452647
qam_M256_R50,228,6.79548977361456
qam_M256_R50,232,6.2855048452647
qam_M256_R50,232,6.79548977361456
qam_M256_R50,236,6.2855048452647
qam_M256_R50,236,6.79548977361456
qam_M256_R50,240,6.2855048452647
qam_M256_R50,240,6.79548977361456
qam_M256_R50,244,6.2855048452647
qam_M256_R50,244,6.79548977361456
qam_M256_R50,248,6.2855048452647
qam_M256_R50,248,6.79548977361456
qam_M256_R50,252,6.2855048452647
qam_M256_R50,252,6.79548977361456
qam_M256_R50,256,6.2855048452647
qam_M256_R50,256,6.79548977361456
qam_M256_R50,260,6.2855048452647
qam_M256_R50,260,6.79548977361456
qam_M256_R50,264,6.2855048452647
qam_M256_R50,264,6.79548977361456
qam_M256_R50,268,6.2855048452647
qam_M256_R50,268,6.79548977361456
qam_M256_R50,272,6.2855048452647
qam_M256_R50,272,6.79548977361456
qam_M256_R50,276,6.2855048452647
qam_M256_R50,276,6.79548977361456
qam_M256_R50,280,6.2855048452647
qam_M256_R50,280,6.79548977361456
qam_M256_R50,284,6.2855048452647
qam_M256_R50,284,6.79548977361456
qam_M256_R50,288,6.2855048452647
qam_M256_R50,288,6.79548977361456
qam_M256_R50,292,6.2855048452647
qam_M256_R50,292,6.79548977361456
qam_M256_R50,296,6.2855048452647
qam_M256_R50,296,6.79548977361456
qam_M256_R67,100,3.61552993938691
qam_M256_R67,100,5.66264658445407
qam_M256_R67,104,3.61552993938691
qam_M256_R67,104,5.66264658445407
qam_M256_R67,108,3.61552993938691
qam_M256_R67,108,5.66264658445407
qam_M256_R67,112,3.61552993938691
qam_M256_R67,112,5.66264658445407
qam_M256_R67,116,3.61552993938691
qam_M256_R67,116,5.66264658445407
qam_M256_R67,120,3.61552993938691
qam_M256_R67,120,5.66264658445407
qam_M256_R67,124,3.61552993938691
qam_M256_R67,124,5.66264658445407
qam_M256_R67,128,3.61552993938691
qam_M256_R67,128,5.66264658445407
qam_M256_R67,132,3.61552993938691
qam_M256_R67,132,5.66264658445407
qam_M256_R67,136,3.61552993938691
qam_M256_R67,136,5.66264658445407
qam_M256_R67,140,3.61552993938691
qam_M256_R67,140,5.66264658445407
qam_M256_R67,144,3.61552993938691
qam_M256_R67,144,5.66264658445407
qam_M256_R67,148,3.61552993938691
qam_M256_R67,148,5.66264658445407
qam_M256_R67,152,3.61552993938691
qam_M256_R67,152,5.66264658445407
qam_M256_R67,156,3.61552993938691
qam_M256_R67,156,5.66264658445407
qam_M256_R67,160,3.61552993938691
qam_M256_R67,160,5.66264658445407
qam_M256_R67,164,3.61552993938691
qam_M256_R67,164,5.66264658445407
qam_M256_R67,168,3.61552993938691
qam_M256_R67,168,5.66264658445407
qam_M256_R67,172,3.61552993938691
qam_M256_R67,172,5.66264658445407
qam_M256_R67,176,3.61552993938691
qam_M256_R67,176,5.66264658445407
qam_M256_R67,180,3.61552993938691
qam_M256_R67,180,5.66264658445407
qam_M256_R67,184,3.61552993938691
qam_M256_R67,184,5.66264658445407
qam_M256_R67,188,3.61552993938691
qam_M256_R67,188,5.66264658445407
qam_M256_R67,192,3.61552993938691
qam_M256_R67,192,5.66264658445407
qam_M256_R67,196,3.61552993938691
qam_M256_R67,196,5.66264658445407
qam_M256_R67,200,3.61552993938691
qam_M256_R67,200,5.66264658445407
qam_M256_R67,204,3.61552993938691
qam_M256_R67,204,5.66264658445407
qam_M256_R67,208,3.61552993938691
qam_M256_R67,208,5.66264658445407
qam_M256_R67,212,3.61552993938691
qam_M256_R67,212,5.66264658445407
qam_M256_R67,216,3.61552993938691
qam_M256_R67,216,5.66264658445407
qam_M256_R67,220,3.61552993938691
qam_M256_R67,220,5.66264658445407
qam_M256_R67,224,3.61552993938691
qam_M256_R67,224,5.66264658445407
qam_M256_R67,228,3.61552993938691
qam_M256_R67,228,5.66264658445407
qam_M256_R67,232,3.61552993938691
qam_M256_R67,232,5.66264658445407
qam_M256_R67,236,3.61552993938691
qam_M256_R67,236,5.66264658445407
qam_M256_R67,240,3.61552993938691
qam_M256_R67,240,5.66264658445407
qam_M256_R67,244,3.61552993938691
qam_M256_R67,244,5.66264658445407
qam_M256_R67,248,3.61552993938691
qam_M256_R67,248,5.66264658445407
qam_M256_R67,252,3.61552993938691
qam_M256_R67,252,5.66264658445407
qam_M256_R67,256,3.61552993938691
qam_M256_R67,256,5.66264658445407
qam_M256_R67,260,3.61552993938691
qam_M256_R67,260,5.66264658445407
qam_M256_R67,264,3.61552993938691
qam_M256_R67,264,5.66264658445407
qam_M256_R67,268,3.61552993938691
qam_M256_R67,268,5.66264658445407
qam_M256_R67,272,3.61552993938691
qam_M256_R67,272,5.66264658445407
qam_M256_R67,276,3.61552993938691
qam_M256_R67,276,5.66264658445407
qam_M256_R67,280,3.61552993938691
qam_M256_R67,280,5.66264658445407
qam_M256_R67,284,3.61552993938691
qam_M256_R67,284,5.66264658445407
qam_M256_R67,288,3.61552993938691
qam_M256_R67,288,5.66264658445407
qam_M256_R67,292,3.61552993938691
qam_M256_R67,292,5.66264658445407
qam_M256_R67,296,3.61552993938691
qam_M256_R67,296,5.66264658445407
qam_M256_R75,100,4.65627500844996
qam_M256_R75,100,5.48423869327068
qam_M256_R75,104,4.65627500844996
qam_M256_R75,104,5.48423869327068
qam_M256_R75,108,4.65627500844996
qam_M256_R75,108,5.48423869327068
qam_M256_R75,112,4.65627500844996
qam_M256_R75,112,5.48423869327068
qam_M256_R75,116,4.65627500844996
qam_M256_R75,116,5.48423869327068
qam_M256_R75,120,4.65627500844996
qam_M256_R75,120,5.48423869327068
qam_M256_R75,124,4.65627500844996
qam_M256_R75,124,5.48423869327068
qam_M256_R75,128,4.65627500844996
qam_M256_R75,128,5.48423869327068
qam_M256_R75,132,4.65627500844996
qam_M256_R75,132,5.48423869327068
qam_M256_R75,136,4.65627500844996
qam_M256_R75,136,5.48423869327068
qam_M256_R75,140,4.65627500844996
qam_M256_R75,140,5.48423869327068
qam_M256_R75,144,4.65627500844996
qam_M256_R75,144,5.48423869327068
qam_M256_R75,148,4.65627500844996
qam_M256_R75,148,5.48423869327068
qam_M256_R75,152,4.65627500844996
qam_M256_R75,152,5.48423869327068
qam_M256_R75,156,4.65627500844996
qam_M256_R75,156,5.48423869327068
qam_M256_R75,160,4.65627500844996
qam_M256_R75,160,5.48423869327068
qam_M256_R75,164,4.65627500844996
qam_M256_R75,164,5.48423869327068
qam_M256_R75,168,4.65627500844996
qam_M256_R75,168,5.48423869327068
qam_M256_R75,172,4.65627500844996
qam_M256_R75,172,5.48423869327068
qam_M256_R75,176,4.65627500844996
qam_M256_R75,176,5.48423869327068
qam_M256_R75,180,4.65627500844996
qam_M256_R75,180,5.48423869327068
qam_M256_R75,184,4.65627500844996
qam_M256_R75,184,5.48423869327068
qam_M256_R75,188,4.65627500844996
qam_M256_R75,188,5.48423869327068
qam_M256_R75,192,4.65627500844996
qam_M256_R75,192,5.48423869327068
qam_M256_R75,196,4.65627500844996
qam_M256_R75,196,5.48423869327068
qam_M256_R75,200,4.65627500844996
qam_M256_R75,200,5.48423869327068
qam_M256_R75,204,4.65627500844996
qam_M256_R75,204,5.48423869327068
qam_M256_R75,208,4.65627500844996
qam_M256_R75,208,5.48423869327068
qam_M256_R75,212,4.65627500844996
qam_M256_R75,212,5.48423869327068
qam_M256_R75,216,4.65627500844996
qam_M256_R75,216,5.48423869327068
qam_M256_R75,220,4.65627500844996
qam_M256_R75,220,5.48423869327068
qam_M256_R75,224,4.65627500844996
qam_M256_R75,224,5.48423869327068
qam_M256_R75,228,4.65627500844996
qam_M256_R75,228,5.48423869327068
qam_M256_R75,232,4.65627500844996
qam_M256_R75,232,5.48423869327068
qam_M256_R75,236,4.65627500844996
qam_M256_R75,236,5.48423869327068
qam_M256_R75,240,4.65627500844996
qam_M256_R75,240,5.48423869327068
qam_M256_R75,244,4.65627500844996
qam_M256_R75,244,5.48423869327068
qam_M256_R75,248,4.65627500844996
qam_M256_R75,248,5.48423869327068
qam_M256_R75,252,4.65627500844996
qam_M256_R75,252,5.48423869327068
qam_M256_R75,256,4.65627500844996
qam_M256_R75,256,5.48423869327068
qam_M256_R75,260,4.65627500844996
qam_M256_R75,260,5.48423869327068
qam_M256_R75,264,4.65627500844996
qam_M256_R75,264,5.48423869327068
qam_M256_R75,268,4.65627500844996
qam_M256_R75,268,5.48423869327068
qam_M256_R75,272,4.65627500844996
qam_M256_R75,272,5.48423869327068
qam_M256_R75,276,4.65627500844996
qam_M256_R75,276,5.48423869327068
qam_M256_R75,280,4.65627500844996
qam_M256_R75,280,5.48423869327068
qam_M256_R75,284,4.65627500844996
qam_M256_R75,284,5.48423869327068
qam_M256_R75,288,4.65627500844996
qam_M256_R75,288,5.48423869327068
qam_M256_R75,292,4.65627500844996
qam_M256_R75,292,5.48423869327068
qam_M256_R75,296,4.65627500844996
qam_M256_R75,296,5.48423869327068
psk_M2_R50,100,5.00532761989025
psk_M2_R50,100,5.34575933938738
psk_M2_R50,104,5.00532761989025
psk_M2_R50,104,5.34575933938738
psk_M2_R50,108,5.00532761989025
psk_M2_R50,108,5.34575933938738
psk_M2_R50,112,5.00532761989025
psk_M2_R50,112,5.34575933938738
psk_M2_R50,116,5.00532761989025
psk_M2_R50,116,5.34575933938738
psk_M2_R50,120,5.00532761989025
psk_M2_R50,120,5.34575933938738
psk_M2_R50,124,5.00532761989025
psk_M2_R50,124,5.34575933938738
psk_M2_R50,128,5.00532761989025
psk_M2_R50,128,5.34575933938738
psk_M2_R50,132,5.00532761989025
psk_M2_R50,132,5.34575933938738
psk_M2_R50,136,5.00532761989025
psk_M2_R50,136,5.34575933938738
psk_M2_R50,140,5.00532761989025
psk_M2_R50,140,5.34575933938738
psk_M2_R50,144,5.00532761989025
psk_M2_R50,144,5.34575933938738
psk_M2_R50,148,5.00532761989025
psk_M2_R50,148,5.34575933938738
psk_M2_R50,152,5.00532761989025
psk_M2_R50,152,5.34575933938738
psk_M2_R50,156,5.00532761989025
psk_M2_R50,156,5.34575933938738
psk_M2_R50,160,5.00532761989025
psk_M2_R50,160,5.34575933938738
psk_M2_R50,164,5.00532761989025
psk_M2_R50,164,5.34575933938738
psk_M2_R50,168,5.00532761989025
psk_M2_R50,168,5.34575933938738
psk_M2_R50,172,5.00532761989025
psk_M2_R50,172,5.34575933938738
psk_M2_R50,176,5.00532761989025
psk_M2_R50,176,5.34575933938738
psk_M2_R50,180,5.00532761989025
psk_M2_R50,180,5.34575933938738
psk_M2_R50,184,5.00532761989025
psk_M2_R50,184,5.34575933938738
psk_M2_R50,188,5.00532761989025
psk_M2_R50,188,5.34575933938738
psk_M2_R50,192,5.00532761989025
psk_M2_R50,192,5.34575933938738
psk_M2_R50,196,5.00532761989025
psk_M2_R50,196,5.34575933938738
psk_M2_R50,200,5.00532761989025
psk_M2_R50,200,5.34575933938738
psk_M2_R50,204,5.00532761989025
psk_M2_R50,204,5.34575933938738
psk_M2_R50,208,5.00532761989025
psk_M2_R50,208,5.34575933938738
psk_M2_R50,212,5.00532761989025
psk_M2_R50,212,5.34575933938738
psk_M2_R50,216,5.00532761989025
psk_M2_R50,216,5.34575933938738
psk_M2_R50,220,5.00532761989025
psk_M2_R50,220,5.34575933938738
psk_M2_R50,224,5.00532761989025
psk_M2_R50,224,5.34575933938738
psk_M2_R50,228,5.00532761989025
psk_M2_R50,228,5.34575933938738
psk_M2_R50,232,5.00532761989025
psk_M2_R50,232,5.34575933938738
psk_M2_R50,236,5.00532761989025
psk_M2_R50,236,5.34575933938738
psk_M2_R50,240,5.00532761989025
psk_M2_R50,240,5.34575933938738
psk_M2_R50,244,5.00532761989025
psk_M2_R50,244,5.34575933938738
psk_M2_R50,248,5.00532761989025
psk_M2_R50,248,5.34575933938738
psk_M2_R50,252,5.00532761989025
psk_M2_R50,252,5.34575933938738
psk_M2_R50,256,5.00532761989025
psk_M2_R50,256,5.34575933938738
psk_M2_R50,260,5.00532761989025
psk_M2_R50,260,5.34575933938738
psk_M2_R50,264,5.00532761989025
psk_M2_R50,264,5.34575933938738
psk_M2_R50,268,5.00532761989025
psk_M2_R50,268,5.34575933938738
psk_M2_R50,272,5.00532761989025
psk_M2_R50,272,5.34575933938738
psk_M2_R50,276,5.00532761989025
psk_M2_R50,276,5.34575933938738
psk_M2_R50,280,5.00532761989025
psk_M2_R50,280,5.34575933938738
psk_M2_R50,284,5.00532761989025
psk_M2_R50,284,5.34575933938738
psk_M2_R50,288,5.00532761989025
psk_M2_R50,288,5.34575933938738
psk_M2_R50,292,5.00532761989025
psk_M2_R50,292,5.34575933938738
psk_M2_R50,296,5.00532761989025
psk_M2_R50,296,5.34575933938738
psk_M2_R67,100,-0.0307932499979811
psk_M2_R67,100,6.23640538908952
psk_M2_R67,104,-0.0307932499979811
psk_M2_R67,104,6.23640538908952
psk_M2_R67,108,-0.0307932499979811
psk_M2_R67,108,6.23640538908952
psk_M2_R67,112,-0.0307932499979811
psk_M2_R67,112,6.23640538908952
psk_M2_R67,116,-0.0307932499979811
psk_M2_R67,116,6.23640538908952
psk_M2_R67,120,-0.0307932499979811
psk_M2_R67,120,6.23640538908952
psk_M2_R67,124,-0.0307932499979811
psk_M2_R67,124,6.23640538908952
psk_M2_R67,128,-0.0307932499979811
psk_M2_R67,128,6.23640538908952
psk_M2_R67,132,-0.0307932499979811
psk_M2_R67,132,6.23640538908952
psk_M2_R67,136,-0.0307932499979811
psk_M2_R67,136,6.23640538908952
psk_M2_R67,140,-0.0307932499979811
psk_M2_R67,140,6.23640538908952
psk_M2_R67,144,-0.0307932499979811
psk_M2_R67,144,6.23640538908952
psk_M2_R67,148,-0.0307932499979811
psk_M2_R67,148,6.23640538908952
psk_M2_R67,152,-0.0307932499979811
psk_M2_R67,152,6.23640538908952
psk_M2_R67,156,-0.0307932499979811
psk_M2_R67,156,6.23640538908952
psk_M2_R67,160,-0.0307932499979811
psk_M2_R67,160,6.23640538908952
psk_M2_R67,164,-0.0307932499979811
psk_M2_R67,164,6.23640538908952
psk_M2_R67,168,-0.0307932499979811
psk_M2_R67,168,6.23640538908952
psk_M2_R67,172,-0.0307932499979811
psk_M2_R67,172,6.23640538908952
psk_M2_R67,176,-0.0307932499979811
psk_M2_R67,176,6.23640538908952
psk_M2_R67,180,-0.0307932499979811
psk_M2_R67,180,6.23640538908952
psk_M2_R67,184,-0.0307932499979811
psk_M2_R67,184,6.23640538908952
psk_M2_R67,188,-0.0307932499979811
psk_M2_R67,188,6.23640538908952
psk_M2_R67,192,-0.0307932499979811
psk_M2_R67,192,6.23640538908952
psk_M2_R67,196,-0.0307932499979811
psk_M2_R67,196,6.23640538908952
psk_M2_R67,200,-0.0307932499979811
psk_M2_R67,200,6.23640538908952
psk_M2_R67,204,-0.0307932499979811
psk_M2_R67,204,6.23640538908952
psk_M2_R67,208,-0.0307932499979811
psk_M2_R67,208,6.23640538908952
psk_M2_R67,212,-0.0307932499979811
psk_M2_R67,212,6.23640538908952
psk_M2_R67,216,-0.0307932499979811
psk_M2_R67,216,6.23640538908952
psk_M2_R67,220,-0.0307932499979811
psk_M2_R67,220,6.23640538908952
psk_M2_R67,224,-0.0307932499979811
psk_M2_R67,224,6.23640538908952
psk_M2_R67,228,-0.0307932499979811
psk_M2_R67,228,6.23640538908952
psk_M2_R67,232,-0.0307932499979811
psk_M2_R67,232,6.23640538908952
psk_M2_R67,236,-0.0307932499979811
psk_M2_R67,236,6.23640538908952
psk_M2_R67,240,-0.0307932499979811
psk_M2_R67,240,6.23640538908952
psk_M2_R67,244,-0.0307932499979811
psk_M2_R67,244,6.23640538908952
psk_M2_R67,248,-0.0307932499979811
psk_M2_R67,248,6.23640538908952
psk_M2_R67,252,-0.0307932499979811
psk_M2_R67,252,6.23640538908952
psk_M2_R67,256,-0.0307932499979811
psk_M2_R67,256,6.23640538908952
psk_M2_R67,260,-0.0307932499979811
psk_M2_R67,260,6.23640538908952
psk_M2_R67,264,-0.0307932499979811
psk_M2_R67,264,6.23640538908952
psk_M2_R67,268,-0.0307932499979811
psk_M2_R67,268,6.23640538908952
psk_M2_R67,272,-0.0307932499979811
psk_M2_R67,272,6.23640538908952
psk_M2_R67,276,-0.0307932499979811
psk_M2_R67,276,6.23640538908952
psk_M2_R67,280,-0.0307932499979811
psk_M2_R67,280,6.23640538908952
psk_M2_R67,284,-0.0307932499979811
psk_M2_R67,284,6.23640538908952
psk_M2_R67,288,-0.0307932499979811
psk_M2_R67,288,6.23640538908952
psk_M2_R67,292,-0.0307932499979811
psk_M2_R67,292,6.23640538908952
psk_M2_R67,296,-0.0307932499979811
psk_M2_R67,296,6.23640538908952
psk_M2_R75,100,7.09048944501644
psk_M2_R75,100,1.68005021136169
psk_M2_R75,104,7.09048944501644
psk_M2_R75,104,1.68005021136169
psk_M2_R75,108,7.09048944501644
psk_M2_R75,108,1.68005021136169
psk_M2_R75,112,7.09048944501644
psk_M2_R75,112,1.68005021136169
psk_M2_R75,116,7.09048944501644
psk_M2_R75,116,1.68005021136169
psk_M2_R75,120,7.09048944501644
psk_M2_R75,120,1.68005021136169
psk_M2_R75,124,7.09048944501644
psk_M2_R75,124,1.68005021136169
psk_M2_R75,128,7.09048944501644
psk_M2_R75,128,1.68005021136169
psk_M2_R75,132,7.09048944501644
psk_M2_R75,132,1.68005021136169
psk_M2_R75,136,7.09048944501644
psk_M2_R75,136,1.68005021136169
psk_M2_R75,140,7.09048944501644
psk_M2_R75,140,1.68005021136169
psk_M2_R75,144,7.09048944501644
psk_M2_R75,144,1.68005021136169
psk_M2_R75,148,7.09048944501644
psk_M2_R75,148,1.68005021136169
psk_M2_R75,152,7.09048944501644
psk_M2_R75,152,1.68005021136169
psk_M2_R75,156,7.09048944501644
psk_M2_R75,156,1.68005021136169
psk_M2_R75,160,7.09048944501644
psk_M2_R75,160,1.68005021136169
psk_M2_R75,164,7.09048944501644
psk_M2_R75,164,1.68005021136169
psk_M2_R75,168,7.09048944501644
psk_M2_R75,168,1.68005021136169
psk_M2_R75,172,7.09048944501644
psk_M2_R75,172,1.68005021136169
psk_M2_R75,176,7.09048944501644
psk_M2_R75,176,1.68005021136169
psk_M2_R75,180,7.09048944501644
psk_M2_R75,180,1.68005021136169
psk_M2_R75,184,7.09048944501644
psk_M2_R75,184,1.68005021136169
psk_M2_R75,188,7.09048944501644
psk_M2_R75,188,1.68005021136169
psk_M2_R75,192,7.09048944501644
psk_M2_R75,192,1.68005021136169
psk_M2_R75,196,7.09048944501644
psk_M2_R75,196,1.68005021136169
psk_M2_R75,200,7.09048944501644
psk_M2_R75,200,1.68005021136169
psk_M2_R75,204,7.09048944501644
psk_M2_R75,204,1.68005021136169
psk_M2_R75,208,7.09048944501644
psk_M2_R75,208,1.68005021136169
psk_M2_R75,212,7.09048944501644
psk_M2_R75,212,1.68005021136169
psk_M2_R75,216,7.09048944501644
psk_M2_R75,216,1.68005021136169
psk_M2_R75,220,7.09048944501644
